OBJECTID,ASSET_TYPE,ASSET_SUB_TYPE,ASSET_ID,ASSET_NAME,LOCATION,ROAD_NAME,SCHOOL_NEAR_CROSSING_NAME,HIGH_INTENSITY_LIGHTING,FLASHING_LIGHTS,SIGNAL_ID,SURFACE_AREA,SURFACE_AREA_UNIT,SUBURB,ADDRESS,OWNERSHIP,MAINTAINED_BY,GlobalID,Shape__Area,Shape__Length
1654,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1118,ATHLLON DRIVE SIGNALISED CROSSING,ATHLLON DRIVE,ATHLLON DRIVE,,,,TSSI1031,20,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,8fd7e36c-1b51-4737-8c35-1918ba1aa003,20.444091796875,21.2042989251454
1655,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1119,ATHLLON DRIVE SIGNALISED CROSSING,ATHLLON DRIVE,ATHLLON DRIVE,,,,TSSI1031,24,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a5116dc9-495d-4152-91d0-ce6443cd0089,24.181640625,24.6048942151017
1656,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1120,REED STREET SIGNALISED CROSSING,"ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI169,30,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,f846c711-5b0a-47f2-963b-a8a4b57a4bb1,29.867431640625,28.5523400085607
1657,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1121,REED STREET SIGNALISED CROSSING,"ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI169,25,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,66f4eafb-4db3-4e4d-bb12-6e43fb26a6ce,24.8544921875,27.4912881965178
1658,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1122,REED STREET SIGNALISED CROSSING,"ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI169,26,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,962f5929-eeac-413e-b2ec-2c57ccbf0e99,26.227294921875,25.8383213614879
1659,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1123,REED STREET SIGNALISED CROSSING,"ATHLLON DRIVE,REED STREET NORTH",REED STREET,,,,TSSI169,34,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c3098c31-8d5e-4087-bc04-fd33675e78d6,34.171875,33.374620717662
1660,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1124,"SIGNALISED CROSSING REED STREET NORTH,SCOLLAY STREET","REED STREET NORTH,SCOLLAY STREET",REED STREET,,,,TSSI104,39,Square Metre,GREENWAY,"210,ANKETELL STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,32966055-3899-44ac-8bf7-2f7250d13c92,38.712646484375,39.2703234051443
1661,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1125,REED STREET SIGNALISED CROSSING,"REED STREET NORTH,SCOLLAY STREET",REED STREET,,,,TSSI104,40,Square Metre,GREENWAY,"REED STREET NORTH,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,35b2facb-0f14-48bc-a6d3-9e715a1b4e69,40.11083984375,37.1483034105288
1662,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1126,"SIGNALISED CROSSING REED STREET NORTH,SCOLLAY STREET","REED STREET NORTH,SCOLLAY STREET",REED STREET,,,,TSSI104,52,Square Metre,GREENWAY,"REED STREET NORTH,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7bada569-d8f6-4600-bc95-6c81bea36564,52.21337890625,42.7904936148821
1663,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1127,"SIGNALISED CROSSING REED STREET NORTH,SCOLLAY STREET","REED STREET NORTH,SCOLLAY STREET",REED STREET,,,,TSSI104,53,Square Metre,GREENWAY,"REED STREET NORTH,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ff375ef2-a0c5-48d4-bf0d-a70a74893625,52.862548828125,42.8014645482835
1664,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1128,"SIGNALISED CROSSING SCOLLAY STREET,SOWARD WAY","SCOLLAY STREET,SOWARD WAY",SOWARD WAY,,,,TSSI114,48,Square Metre,GREENWAY,"SCOLLAY STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,270c4bb8-b274-409b-adc2-7cbd0d9b40f6,48.201171875,39.8246653428243
1665,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1129,"SIGNALISED CROSSING SCOLLAY STREET,SOWARD WAY","SCOLLAY STREET,SOWARD WAY",SOWARD WAY,,,,TSSI114,52,Square Metre,GREENWAY,"SCOLLAY STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1c477697-51a1-4f3e-b685-6ee26eeee637,52.20458984375,42.5018963860526
1666,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1130,SOWARD WAY SIGNALISED CROSSING,"SCOLLAY STREET,SOWARD WAY",SOWARD WAY,,,,TSSI114,46,Square Metre,GREENWAY,"SCOLLAY STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,735291af-a2a5-4959-a669-1ce72a690f09,45.686767578125,42.1152416026395
1667,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1131,"SIGNALISED CROSSING SCOLLAY STREET,SOWARD WAY","SCOLLAY STREET,SOWARD WAY",SOWARD WAY,,,,TSSI114,55,Square Metre,GREENWAY,"SCOLLAY STREET,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,7f46bbe3-6462-4cce-8ffd-81f3a4c780a7,55.35302734375,43.0210070709228
1668,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1132,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,34,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1b2b1696-3023-4566-9312-5511cba55a05,33.50537109375,34.0729554241124
1669,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1133,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,46,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1b18fb23-fc12-4f2b-bf27-1b26239f0595,45.558349609375,43.7602675406198
1670,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1134,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,34,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1dfc9901-2735-4050-87ec-0f7c1606f8f7,33.853271484375,30.9923925229088
1671,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1135,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,34,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c08a559a-5df8-4dcb-8478-b837912ea3d3,34.087646484375,31.418435147587
1672,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1136,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,31,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1752d7aa-8f65-4fd5-816f-ed7969d6d9e6,30.87158203125,27.7386116815062
1673,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1137,SOWARD WAY SIGNALISED CROSSING,"ATHLLON DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI188,35,Square Metre,GREENWAY,"ATHLLON DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d3725003-5d55-4c9b-9da3-1eabc4d5e12e,34.518310546875,33.6446651283903
1674,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1138,SOWARD WAY SIGNALISED CROSSING,"DRAKEFORD DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI100,53,Square Metre,GREENWAY,"DRAKEFORD DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,59699d69-a3dd-4c32-a4bd-a8177f853d40,52.739990234375,50.2004846043146
1675,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR1139,SOWARD WAY SIGNALISED CROSSING,"DRAKEFORD DRIVE,SOWARD WAY",SOWARD WAY,,,,TSSI100,50,Square Metre,GREENWAY,"DRAKEFORD DRIVE,GREENWAY,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,bacedabb-f3c3-42b8-b31d-ec68847f49ab,49.698486328125,50.4177599850693
1676,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR2250,CONDAMINE STREET WOMBAT CROSSING (RAISED PLATFORM),CONDAMINE STREET,CONDAMINE STREET,,,,TSSI,42,Square Metre,TURNER,"CONDAMINE STREET,TURNER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6d1126cf-4a38-4eb7-9899-563057896b66,41.921875,26.6147893860641
1677,PEDESTRIAN CROSSING,WOMBAT CROSSING (RAISED PLATFORM),PDCR2251,MASSON STREET WOMBAT CROSSING (RAISED PLATFORM),MASSON STREET,MASSON STREET,,,,TSSI,44,Square Metre,TURNER,"MASSON STREET,TURNER,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,75e73fef-7461-4547-99b6-c970f2cc349d,43.62939453125,27.2676348039906
1678,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR2171,SUTHERLAND CRESCENT ZEBRA CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI,19,Square Metre,TAYLOR,"MIRRABEI DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,798a38a2-b49c-4d32-a2ce-54e8de196731,18.974365234375,17.6781505532938
1679,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR2172,SUTHERLAND CRESCENT ZEBRA CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI,18,Square Metre,TAYLOR,"MIRRABEI DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,4dd4b43d-a1c6-442f-a556-f2d022db370d,18.168701171875,17.3949288623121
1680,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2173,SUTHERLAND CRESCENT SIGNALISED CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI273,33,Square Metre,TAYLOR,"MIRRABEI DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,1f24ca2a-e4c6-4952-89c0-5bb60ec5b1ee,32.843017578125,28.1703951622333
1681,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2174,SUTHERLAND CRESCENT SIGNALISED CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI273,27,Square Metre,TAYLOR,"MIRRABEI DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,73e8a656-8df4-4b51-b23d-99c8a91e0793,26.539306640625,23.481585012983
1682,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2175,SUTHERLAND CRESCENT SIGNALISED CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,,FLASHING LIGHTS,TSSI273,47,Square Metre,TAYLOR,"MIRRABEI DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c38d060c-b2e4-4f88-986c-219efcf46a7c,47.183349609375,37.0705184044126
1683,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2176,MIRRABEI DRIVE SIGNALISED CROSSING,"MIRRABEI DRIVE,HORSE PARK DRIVE",MIRRABEI DRIVE,,HIGH INTENSITY LIGHTING,,TSSI273,28,Square Metre,MONCRIEFF,"MIRRABEI DRIVE,MONCRIEFF,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cf33ddfc-1115-4576-b81e-b200b1c797a1,28.21630859375,24.6064787798104
1684,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2178,GASTON WAY SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE",GASTON WAY,,HIGH INTENSITY LIGHTING,,TSSI303,18,Square Metre,MONCRIEFF,"GASTON WAY,MONCRIEFF,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,af2c8c5e-8fee-4f98-931e-eb75ea2917bb,18.495849609375,19.7354246083782
1685,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2179,GASTON WAY SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE",GASTON WAY,,HIGH INTENSITY LIGHTING,,TSSI303,17,Square Metre,MONCRIEFF,"GASTON WAY,MONCRIEFF,ACT,2914,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6109a290-8ad4-4b8b-bdf2-87a660204a51,17.056884765625,17.5226694635307
1686,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2180,SUTHERLAND CRESCENT SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI303,35,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cc7cdb73-9fe7-499e-b29a-1dffc342f7be,34.59130859375,29.0912304280392
1687,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2181,SUTHERLAND CRESCENT SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI303,25,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,8c48ead0-e992-4ab9-8876-b426c786fd75,25.371337890625,23.0502701916884
1688,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2182,SUTHERLAND CRESCENT SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI303,16,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,0063159b-975b-4f3f-8fe1-5df474cf0c4b,16.114990234375,17.0012278158023
1689,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2183,SUTHERLAND CRESCENT SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI303,38,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a6248a02-18af-4668-8bc6-7c18c60177b7,37.7509765625,30.1072950788997
1690,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2184,GASTON WAY SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE",GASTON WAY,,HIGH INTENSITY LIGHTING,,TSSI303,16,Square Metre,MONCRIEFF,"GASTON WAY,MONCRIEFF,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ea424a63-d8fa-460b-8d1b-d50080ac1353,16.46044921875,16.9869710641637
1691,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR2185,SUTHERLAND CRESCENT ZEBRA CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI,20,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,9d1ff43b-4cf6-4334-ad8a-24ea10ab0ebb,20.149169921875,18.4261426838037
1692,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2186,SUTHERLAND CRESCENT SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE,SUTHERLAND CRESCENT",SUTHERLAND CRESCENT,,HIGH INTENSITY LIGHTING,,TSSI303,19,Square Metre,TAYLOR,"GASTON WAY,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,24c0edad-8cac-43a1-859f-05107e6f5eab,19.283935546875,17.926981068488
1693,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2187,FEILMAN STREET SIGNALISED CROSSING,SUTHERLAND CRESCENT,FEILMAN STREET,,,,TSSI1009,14,Square Metre,TAYLOR,"SUTHERLAND CRESCENT,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,17d07781-6d6a-4853-b9a5-6bf19612dab0,14.068115234375,16.122352395198
1694,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2188,FEILMAN STREET SIGNALISED CROSSING,SUTHERLAND CRESCENT,FEILMAN STREET,,,,TSSI1009,14,Square Metre,TAYLOR,"SUTHERLAND CRESCENT,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6db8f9c3-9ac5-4b0e-9208-6451d5bfa1c1,13.553466796875,15.832154940097
1695,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2189,SUTHERLAND CRESCENT SIGNALISED CROSSING,SUTHERLAND CRESCENT,SUTHERLAND CRESCENT,,,,TSSI1002,26,Square Metre,TAYLOR,"SUTHERLAND CRESCENT,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cb01c0db-17b4-496c-9489-50dcd39f4105,25.571533203125,22.9397592075738
1696,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2190,SUTHERLAND CRESCENT SIGNALISED CROSSING,SUTHERLAND CRESCENT,SUTHERLAND CRESCENT,,,,TSSI1002,17,Square Metre,TAYLOR,"SUTHERLAND CRESCENT,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ebc50281-0e5b-4d25-9e41-67f648afdd3a,17.261474609375,17.5310381489242
1697,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2177,GASTON WAY SIGNALISED CROSSING,"GASTON WAY,HORSE PARK DRIVE",GASTON WAY,,HIGH INTENSITY LIGHTING,FLASHING LIGHTS,TSSI303,13,Square Metre,MONCRIEFF,"GASTON WAY,MONCRIEFF,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,908e76d0-e1b4-4315-be1b-a6b6ad1378e2,12.547607421875,15.6399151574227
1698,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2192,"SIGNALISED CROSSING HORSE PARK DRIVE,GRENFELL AVENUE","HORSE PARK DRIVE,GRENFELL AVENUE",GRENFELL AVENUE,,HIGH INTENSITY LIGHTING,,TSSI304,21,Square Metre,TAYLOR,"HORSE PARK DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a3025d91-09a8-4573-8ef4-d7b0ed5803a7,20.5751953125,21.6947729623235
1699,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2193,"SIGNALISED CROSSING HORSE PARK DRIVE,GRENFELL AVENUE","HORSE PARK DRIVE,GRENFELL AVENUE",GRENFELL AVENUE,,HIGH INTENSITY LIGHTING,,TSSI304,15,Square Metre,TAYLOR,"HORSE PARK DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e1ebaa31-fa08-4597-bb54-9cff69c1c79b,15.384765625,17.261919689138
1700,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2194,GRENFELL AVENUE SIGNALISED CROSSING,"HORSE PARK DRIVE,GRENFELL AVENUE",GRENFELL AVENUE,,HIGH INTENSITY LIGHTING,,TSSI304,31,Square Metre,TAYLOR,"HORSE PARK DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,6117210b-5719-4681-a8b6-43a16af5d088,30.537109375,29.4762248990203
1701,PEDESTRIAN CROSSING,SIGNALISED CROSSING,PDCR2195,SIGNALISED CROSSING HORSE PARK DRIVE,HORSE PARK DRIVE,HORSE PARK DRIVE,,HIGH INTENSITY LIGHTING,,TSSI304,13,Square Metre,MONCRIEFF,"HORSE PARK DRIVE,MONCRIEFF,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,ed1b5a15-4b5a-4834-92da-d3d44349564a,12.9716796875,15.5592304033394
1702,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR2196,GRENFELL AVENUE ZEBRA CROSSING,"HORSE PARK DRIVE,GRENFELL AVENUE",GRENFELL AVENUE,,HIGH INTENSITY LIGHTING,,TSSI,21,Square Metre,TAYLOR,"HORSE PARK DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,354a4848-eaae-48a7-85b4-0cc2cd236677,20.6904296875,18.7435671597904
1703,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR2197,ZEBRA CROSSING HORSE PARK DRIVE,HORSE PARK DRIVE,HORSE PARK DRIVE,,HIGH INTENSITY LIGHTING,,TSSI,22,Square Metre,TAYLOR,"HORSE PARK DRIVE,TAYLOR,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,e09f9fa3-3a4f-4f03-9837-de8fe5044a79,21.775634765625,19.295199435678
1704,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0640,IPIMA STREET ZEBRA CROSSING,"COWPER STREET,LIMESTONE AVENUE,IPIMA STREET",IPIMA STREET,,,,TSSI,14,Square Metre,BRADDON,"COWPER STREET,BRADDON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,2dcd0459-fda5-4b8b-a96e-81fcdd3a8e66,14.207275390625,15.1854653556499
1705,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0643,"ZEBRA CROSSING FAIRBAIRN AVENUE,MAJURA ROAD","FAIRBAIRN AVENUE,MAJURA ROAD",MAJURA ROAD,,HIGH INTENSITY LIGHTING,,TSSI,32,Square Metre,CANBERRA AIRPORT,"FAIRBAIRN AVENUE,CANBERRA AIRPORT,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,eddb153d-e5dc-414e-9e7a-bb7d60b558ff,31.90869140625,23.7630774329139
1706,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0644,FAIRBAIRN AVENUE ZEBRA CROSSING,"FAIRBAIRN AVENUE,MAJURA ROAD",FAIRBAIRN AVENUE,,HIGH INTENSITY LIGHTING,,TSSI,27,Square Metre,PIALLIGO,"FAIRBAIRN AVENUE,PIALLIGO,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c3914ad2-7519-4c19-8665-e1bbd44169b4,26.746337890625,21.7441812842968
1707,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0646,ZEBRA CROSSING ANTHONY ROLFE AVENUE,ANTHONY ROLFE AVENUE,GRIBBLE STREET,,HIGH INTENSITY LIGHTING,,TSSI,20,Square Metre,GUNGAHLIN,"GRIBBLE STREET,GUNGAHLIN,2912,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c77e1ffb-9a30-425e-83ae-7deef3e789c2,13.0439453125,14.4585034375208
1708,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0642,"ZEBRA CROSSING COWPER STREET,LIMESTONE AVENUE,IPIMA STREET","COWPER STREET,LIMESTONE AVENUE,IPIMA STREET",COWPER STREET,,HIGH INTENSITY LIGHTING,,TSSI,26,Square Metre,AINSLIE,"COWPER STREET,AINSLIE,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,d78f2eff-033f-4c2d-9c5b-c0ae6123e73c,25.55126953125,23.2133239148325
1709,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0639,"ZEBRA CROSSING CANBERRA AVENUE,NEWCASTLE STREET,HINDMARSH DRIVE","CANBERRA AVENUE,NEWCASTLE STREET,HINDMARSH DRIVE",HINDMARSH DRIVE,,HIGH INTENSITY LIGHTING,,TSSI,23,Square Metre,SYMONSTON,"CANBERRA AVENUE,SYMONSTON,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,c6d1e8f9-4848-4663-b9ed-ff9e330494be,23.1875,19.6352991076741
1710,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0704,"ZEBRA CROSSING CANBERRA AVENUE,NEWCASTLE STREET,HINDMARSH DRIVE","CANBERRA AVENUE,NEWCASTLE STREET,HINDMARSH DRIVE",NEWCASTLE STREET,,HIGH INTENSITY LIGHTING,,TSSI,18,Square Metre,FYSHWICK,"CANBERRA AVENUE,FYSHWICK,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,cd1987b5-d9d9-48a9-9f45-0ea48a03b8e0,18.105224609375,17.09966380096
1711,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0641,NEWCASTLE STREET ZEBRA CROSSING,"CANBERRA AVENUE,NEWCASTLE STREET,HINDMARSH DRIVE",NEWCASTLE STREET,,HIGH INTENSITY LIGHTING,,TSSI,15,Square Metre,FYSHWICK,"CANBERRA AVENUE,FYSHWICK,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,a2aade5f-7841-4ae9-a057-59be64c4979b,15.02294921875,15.6306097272105
1712,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0645,PIALLIGO AVENUE ZEBRA CROSSING,"BELTANA ROAD,FAIRBAIRN AVENUE,PIALLIGO AVENUE",PIALLIGO AVENUE,,HIGH INTENSITY LIGHTING,,TSSI,22,Square Metre,PIALLIGO,"BELTANA ROAD,PIALLIGO,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,974bfdd0-138c-432d-85c8-6c356d5bc188,22.262939453125,19.5430275362456
1713,PEDESTRIAN CROSSING,ZEBRA CROSSING,PDCR0667,BELTANA ROAD ZEBRA CROSSING,"BELTANA ROAD,FAIRBAIRN AVENUE,PIALLIGO AVENUE",BELTANA ROAD,,HIGH INTENSITY LIGHTING,,TSSI,24,Square Metre,PIALLIGO,"BELTANA ROAD,PIALLIGO,ACT,AUSTRALIA",ROADS ACT,RM - LINEMARKING,492ab438-5fa4-4a1b-ab47-bd4c9c4269cf,24.1298828125,22.0748011128714
